win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std,run_id,scenario_id,y_multiclass,is_anomaly
10,50.0,55.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-130537_baseline_seed661396,baseline,0,0
1,5.0,10.0,78,15.6,76,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.05128205128206,8.501730496391161,20260128-130642_baseline_seed751898,baseline,0,0
2,10.0,15.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-130642_baseline_seed751898,baseline,0,0
3,15.0,20.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130642_baseline_seed751898,baseline,0,0
4,20.0,25.0,78,15.6,74,4,0,4,0.3205128205128205,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288,20260128-130642_baseline_seed751898,baseline,0,0
5,25.0,30.0,76,15.2,74,2,0,4,0.3421052631578947,0.0,1,0.0,0,0.0,0.0,0.0,64.03947368421052,8.501456205717265,20260128-130642_baseline_seed751898,baseline,0,0
6,30.0,35.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130642_baseline_seed751898,baseline,0,0
7,35.0,40.0,78,15.6,76,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.05128205128206,8.501730496391161,20260128-130642_baseline_seed751898,baseline,0,0
8,40.0,45.0,76,15.2,72,4,0,4,0.3289473684210526,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-130642_baseline_seed751898,baseline,0,0
9,45.0,50.0,80,16.0,74,6,0,4,0.3,0.0,1,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548,20260128-130642_baseline_seed751898,baseline,0,0
10,50.0,55.0,74,14.8,74,0,0,4,0.3513513513513513,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130642_baseline_seed751898,baseline,0,0
1,5.0,10.0,76,15.2,74,2,0,4,0.3421052631578947,0.0,1,0.0,0,0.0,0.0,0.0,64.03947368421052,8.501456205717265,20260128-130851_baseline_seed137562,baseline,0,0
2,10.0,15.0,72,14.4,70,2,0,4,0.3472222222222222,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-130851_baseline_seed137562,baseline,0,0
3,15.0,20.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-130851_baseline_seed137562,baseline,0,0
4,20.0,25.0,78,15.6,74,4,0,4,0.3076923076923077,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288,20260128-130851_baseline_seed137562,baseline,0,0
5,25.0,30.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130851_baseline_seed137562,baseline,0,0
6,30.0,35.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-130851_baseline_seed137562,baseline,0,0
7,35.0,40.0,80,16.0,76,4,0,4,0.325,0.0,1,0.0,0,0.0,0.0,0.0,63.625,8.481413502477048,20260128-130851_baseline_seed137562,baseline,0,0
8,40.0,45.0,74,14.8,70,4,0,4,0.3243243243243243,0.0,1,0.0,0,0.0,0.0,0.0,63.554054054054056,8.475946717260259,20260128-130851_baseline_seed137562,baseline,0,0
9,45.0,50.0,84,16.8,78,6,0,4,0.3095238095238095,0.0,1,0.0,0,0.0,0.0,0.0,63.25,8.445730113072353,20260128-130851_baseline_seed137562,baseline,0,0
10,50.0,55.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130851_baseline_seed137562,baseline,0,0
11,55.0,60.0,66,13.2,66,0,0,4,0.3484848484848485,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130851_baseline_seed137562,baseline,0,0
1,5.0,10.0,76,15.2,74,2,0,4,0.3289473684210526,0.0,1,0.0,0,0.0,0.0,0.0,64.03947368421052,8.501456205717265,20260128-130956_baseline_seed795739,baseline,0,0
2,10.0,15.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130956_baseline_seed795739,baseline,0,0
3,15.0,20.0,78,15.6,74,4,0,4,0.3205128205128205,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288,20260128-130956_baseline_seed795739,baseline,0,0
4,20.0,25.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-130956_baseline_seed795739,baseline,0,0
5,25.0,30.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-130956_baseline_seed795739,baseline,0,0
6,30.0,35.0,80,16.0,74,6,0,4,0.3,0.0,1,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548,20260128-130956_baseline_seed795739,baseline,0,0
7,35.0,40.0,72,14.4,72,0,0,4,0.3611111111111111,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130956_baseline_seed795739,baseline,0,0
8,40.0,45.0,84,16.8,78,6,0,4,0.2976190476190476,0.0,1,0.0,0,0.0,0.0,0.0,63.25,8.445730113072353,20260128-130956_baseline_seed795739,baseline,0,0
9,45.0,50.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-130956_baseline_seed795739,baseline,0,0
10,50.0,55.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-130956_baseline_seed795739,baseline,0,0
1,5.0,10.0,76,15.2,72,4,0,4,0.3289473684210526,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-131100_baseline_seed333354,baseline,0,0
2,10.0,15.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-131100_baseline_seed333354,baseline,0,0
3,15.0,20.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-131100_baseline_seed333354,baseline,0,0
4,20.0,25.0,68,13.6,68,0,0,4,0.3676470588235294,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-131100_baseline_seed333354,baseline,0,0
5,25.0,30.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-131100_baseline_seed333354,baseline,0,0
6,30.0,35.0,80,16.0,74,6,0,4,0.3,0.0,1,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548,20260128-131100_baseline_seed333354,baseline,0,0
7,35.0,40.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-131100_baseline_seed333354,baseline,0,0
8,40.0,45.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-131100_baseline_seed333354,baseline,0,0
9,45.0,50.0,80,16.0,76,4,0,4,0.325,0.0,1,0.0,0,0.0,0.0,0.0,63.625,8.481413502477048,20260128-131100_baseline_seed333354,baseline,0,0
10,50.0,55.0,78,15.6,76,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.05128205128206,8.501730496391161,20260128-131100_baseline_seed333354,baseline,0,0
1,5.0,10.0,82,16.4,76,6,0,4,0.3048780487804878,0.0,1,0.0,0,0.0,0.0,0.0,63.21951219512195,8.442090236838533,20260128-131309_baseline_seed450063,baseline,0,0
2,10.0,15.0,76,15.2,74,2,0,4,0.3421052631578947,0.0,1,0.0,0,0.0,0.0,0.0,64.03947368421052,8.501456205717265,20260128-131309_baseline_seed450063,baseline,0,0
3,15.0,20.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-131309_baseline_seed450063,baseline,0,0
4,20.0,25.0,68,13.6,68,0,0,4,0.3676470588235294,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-131309_baseline_seed450063,baseline,0,0
5,25.0,30.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-131309_baseline_seed450063,baseline,0,0
6,30.0,35.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155872,20260128-131309_baseline_seed450063,baseline,0,0
7,35.0,40.0,68,13.6,68,0,0,4,0.3382352941176471,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-131309_baseline_seed450063,baseline,0,0
8,40.0,45.0,78,15.6,76,2,0,4,0.3461538461538461,0.0,1,0.0,0,0.0,0.0,0.0,64.05128205128206,8.501730496391161,20260128-131309_baseline_seed450063,baseline,0,0
9,45.0,50.0,78,15.6,74,4,0,4,0.3205128205128205,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288,20260128-131309_baseline_seed450063,baseline,0,0
10,50.0,55.0,80,16.0,74,6,0,4,0.3,0.0,1,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548,20260128-131309_baseline_seed450063,baseline,0,0
1,5.0,10.0,712,142.4,710,2,0,6,0.4508426966292135,0.0,1,0.0,0,0.0,0.0,0.0,64.07162921348315,8.512989654127452,20260128-132021_baseline_ro_scan_seed581774,baseline_ro_scan,1,1
2,10.0,15.0,710,142.0,710,0,0,6,0.4507042253521127,0.0,0,0.0,0,0.0,0.0,0.0,64.09436619718309,8.514170248522719,20260128-132021_baseline_ro_scan_seed581774,baseline_ro_scan,1,1
3,15.0,20.0,714,142.8,712,2,0,6,0.4509803921568627,0.0,1,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024,20260128-132021_baseline_ro_scan_seed581774,baseline_ro_scan,1,1
4,20.0,25.0,714,142.8,712,2,0,6,0.4481792717086835,0.0,1,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024,20260128-132021_baseline_ro_scan_seed581774,baseline_ro_scan,1,1
5,25.0,30.0,710,142.0,710,0,0,6,0.4535211267605634,0.0,0,0.0,0,0.0,0.0,0.0,64.11971830985915,8.51385150952761,20260128-132021_baseline_ro_scan_seed581774,baseline_ro_scan,1,1
6,30.0,35.0,710,142.0,710,0,0,6,0.452112676056338,0.0,0,0.0,0,0.0,0.0,0.0,64.09436619718309,8.514170248522719,20260128-132021_baseline_ro_scan_seed581774,baseline_ro_scan,1,1
7,35.0,40.0,714,142.8,712,2,0,6,0.4495798319327731,0.0,1,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024,20260128-132021_baseline_ro_scan_seed581774,baseline_ro_scan,1,1
8,40.0,45.0,710,142.0,710,0,0,6,0.452112676056338,0.0,0,0.0,0,0.0,0.0,0.0,64.11971830985915,8.51385150952761,20260128-132021_baseline_ro_scan_seed581774,baseline_ro_scan,1,1
9,45.0,50.0,710,142.0,710,0,0,6,0.452112676056338,0.0,0,0.0,0,0.0,0.0,0.0,64.09436619718309,8.514170248522719,20260128-132021_baseline_ro_scan_seed581774,baseline_ro_scan,1,1
10,50.0,55.0,714,142.8,710,4,0,6,0.4495798319327731,0.0,1,0.0,0,0.0,0.0,0.0,64.02380952380952,8.511863136761361,20260128-132021_baseline_ro_scan_seed581774,baseline_ro_scan,1,1
11,55.0,60.0,710,142.0,710,0,0,6,0.4507042253521127,0.0,0,0.0,0,0.0,0.0,0.0,64.11971830985915,8.51385150952761,20260128-132021_baseline_ro_scan_seed581774,baseline_ro_scan,1,1
1,5.0,10.0,714,142.8,712,2,0,6,0.4495798319327731,0.0,1,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024,20260128-132231_baseline_ro_scan_seed211473,baseline_ro_scan,1,1
2,10.0,15.0,718,143.6,714,4,0,6,0.447075208913649,0.0,1,0.0,0,0.0,0.0,0.0,64.00139275766017,8.511911906251209,20260128-132231_baseline_ro_scan_seed211473,baseline_ro_scan,1,1
3,15.0,20.0,712,142.4,712,0,0,6,0.4522471910112359,0.0,0,0.0,0,0.0,0.0,0.0,64.12078651685393,8.513836421810486,20260128-132231_baseline_ro_scan_seed211473,baseline_ro_scan,1,1
4,20.0,25.0,722,144.4,718,4,0,6,0.4473684210526316,0.0,1,0.0,0,0.0,0.0,0.0,64.02908587257618,8.51187773639131,20260128-132231_baseline_ro_scan_seed211473,baseline_ro_scan,1,1
5,25.0,30.0,714,142.8,714,0,0,6,0.4495798319327731,0.0,0,0.0,0,0.0,0.0,0.0,64.09663865546219,8.514144758592652,20260128-132231_baseline_ro_scan_seed211473,baseline_ro_scan,1,1
6,30.0,35.0,714,142.8,710,4,0,6,0.4495798319327731,0.0,1,0.0,0,0.0,0.0,0.0,64.02380952380952,8.51186313676136,20260128-132231_baseline_ro_scan_seed211473,baseline_ro_scan,1,1
7,35.0,40.0,716,143.2,714,2,0,6,0.4497206703910614,0.0,1,0.0,0,0.0,0.0,0.0,64.07402234636872,8.512977016031375,20260128-132231_baseline_ro_scan_seed211473,baseline_ro_scan,1,1
8,40.0,45.0,704,140.8,704,0,0,6,0.4545454545454545,0.0,0,0.0,0,0.0,0.0,0.0,64.11647727272727,8.513896466655998,20260128-132231_baseline_ro_scan_seed211473,baseline_ro_scan,1,1
9,45.0,50.0,718,143.6,716,2,0,6,0.4484679665738161,0.0,1,0.0,0,0.0,0.0,0.0,64.05013927576601,8.513155065708734,20260128-132231_baseline_ro_scan_seed211473,baseline_ro_scan,1,1
10,50.0,55.0,706,141.2,706,0,0,6,0.4532577903682719,0.0,0,0.0,0,0.0,0.0,0.0,64.11756373937678,8.513881533541742,20260128-132231_baseline_ro_scan_seed211473,baseline_ro_scan,1,1
1,5.0,10.0,708,141.6,708,0,0,6,0.4533898305084746,0.0,0,0.0,0,0.0,0.0,0.0,64.11864406779661,8.513866547296647,20260128-132336_baseline_ro_scan_seed563361,baseline_ro_scan,1,1
2,10.0,15.0,720,144.0,716,4,0,6,0.4444444444444444,0.0,1,0.0,0,0.0,0.0,0.0,64.00277777777778,8.51191929365689,20260128-132336_baseline_ro_scan_seed563361,baseline_ro_scan,1,1
3,15.0,20.0,708,141.6,708,0,0,6,0.4519774011299435,0.0,0,0.0,0,0.0,0.0,0.0,64.11864406779661,8.513866547296647,20260128-132336_baseline_ro_scan_seed563361,baseline_ro_scan,1,1
4,20.0,25.0,714,142.8,712,2,0,6,0.4509803921568627,0.0,1,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024,20260128-132336_baseline_ro_scan_seed563361,baseline_ro_scan,1,1
5,25.0,30.0,714,142.8,712,2,0,6,0.4495798319327731,0.0,1,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024,20260128-132336_baseline_ro_scan_seed563361,baseline_ro_scan,1,1
6,30.0,35.0,712,142.4,712,0,0,6,0.4508426966292135,0.0,0,0.0,0,0.0,0.0,0.0,64.09550561797752,8.514157543582073,20260128-132336_baseline_ro_scan_seed563361,baseline_ro_scan,1,1
7,35.0,40.0,706,141.2,706,0,0,6,0.4532577903682719,0.0,0,0.0,0,0.0,0.0,0.0,64.11756373937678,8.513881533541742,20260128-132336_baseline_ro_scan_seed563361,baseline_ro_scan,1,1
8,40.0,45.0,718,143.6,714,4,0,6,0.447075208913649,0.0,1,0.0,0,0.0,0.0,0.0,64.02646239554318,8.511870886072984,20260128-132336_baseline_ro_scan_seed563361,baseline_ro_scan,1,1
9,45.0,50.0,722,144.4,718,4,0,6,0.445983379501385,0.0,1,0.0,0,0.0,0.0,0.0,64.00415512465374,8.511926416634278,20260128-132336_baseline_ro_scan_seed563361,baseline_ro_scan,1,1
10,50.0,55.0,708,141.6,708,0,0,6,0.4533898305084746,0.0,0,0.0,0,0.0,0.0,0.0,64.11864406779661,8.513866547296647,20260128-132336_baseline_ro_scan_seed563361,baseline_ro_scan,1,1
11,55.0,60.0,716,143.2,712,4,0,6,0.4483240223463687,0.0,1,0.0,0,0.0,0.0,0.0,64.02513966480447,8.511867125592063,20260128-132336_baseline_ro_scan_seed563361,baseline_ro_scan,1,1
1,5.0,10.0,710,142.0,710,0,0,6,0.452112676056338,0.0,0,0.0,0,0.0,0.0,0.0,64.11971830985915,8.51385150952761,20260128-132441_baseline_ro_scan_seed612057,baseline_ro_scan,1,1
2,10.0,15.0,720,144.0,720,0,0,6,0.4527777777777778,0.0,0,0.0,0,0.0,0.0,0.0,64.1,8.514105942493316,20260128-132441_baseline_ro_scan_seed612057,baseline_ro_scan,1,1
3,15.0,20.0,718,143.6,718,0,0,6,0.4512534818941504,0.0,0,0.0,0,0.0,0.0,0.0,64.12395543175488,8.51379087427792,20260128-132441_baseline_ro_scan_seed612057,baseline_ro_scan,1,1
4,20.0,25.0,712,142.4,712,0,0,6,0.4522471910112359,0.0,0,0.0,0,0.0,0.0,0.0,64.09550561797752,8.514157543582073,20260128-132441_baseline_ro_scan_seed612057,baseline_ro_scan,1,1
5,25.0,30.0,716,143.2,714,2,0,6,0.4497206703910614,0.0,1,0.0,0,0.0,0.0,0.0,64.07402234636872,8.512977016031375,20260128-132441_baseline_ro_scan_seed612057,baseline_ro_scan,1,1
6,30.0,35.0,724,144.8,722,2,0,6,0.4502762430939226,0.0,1,0.0,0,0.0,0.0,0.0,64.07872928176796,8.512950195860999,20260128-132441_baseline_ro_scan_seed612057,baseline_ro_scan,1,1
7,35.0,40.0,714,142.8,712,2,0,6,0.4523809523809524,0.0,1,0.0,0,0.0,0.0,0.0,64.04761904761905,8.51316174535018,20260128-132441_baseline_ro_scan_seed612057,baseline_ro_scan,1,1
8,40.0,45.0,720,144.0,718,2,0,6,0.4472222222222222,0.0,1,0.0,0,0.0,0.0,0.0,64.07638888888889,8.512963856762376,20260128-132441_baseline_ro_scan_seed612057,baseline_ro_scan,1,1
9,45.0,50.0,720,144.0,716,4,0,6,0.4458333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.02777777777777,8.511874421820304,20260128-132441_baseline_ro_scan_seed612057,baseline_ro_scan,1,1
10,50.0,55.0,714,142.8,712,2,0,6,0.4495798319327731,0.0,1,0.0,0,0.0,0.0,0.0,64.04761904761905,8.51316174535018,20260128-132441_baseline_ro_scan_seed612057,baseline_ro_scan,1,1
11,55.0,60.0,726,145.2,720,6,0,6,0.443526170798898,0.0,1,0.0,0,0.0,0.0,0.0,63.98347107438016,8.510551031556854,20260128-132441_baseline_ro_scan_seed612057,baseline_ro_scan,1,1
1,5.0,10.0,712,142.4,712,0,0,6,0.4508426966292135,0.0,0,0.0,0,0.0,0.0,0.0,64.12078651685393,8.513836421810486,20260128-132652_baseline_ro_scan_seed837777,baseline_ro_scan,1,1
2,10.0,15.0,712,142.4,712,0,0,6,0.4522471910112359,0.0,0,0.0,0,0.0,0.0,0.0,64.09550561797752,8.514157543582073,20260128-132652_baseline_ro_scan_seed837777,baseline_ro_scan,1,1
3,15.0,20.0,710,142.0,710,0,0,6,0.452112676056338,0.0,0,0.0,0,0.0,0.0,0.0,64.11971830985915,8.51385150952761,20260128-132652_baseline_ro_scan_seed837777,baseline_ro_scan,1,1
4,20.0,25.0,712,142.4,712,0,0,6,0.4522471910112359,0.0,0,0.0,0,0.0,0.0,0.0,64.12078651685393,8.513836421810486,20260128-132652_baseline_ro_scan_seed837777,baseline_ro_scan,1,1
5,25.0,30.0,712,142.4,710,2,0,6,0.4508426966292135,0.0,1,0.0,0,0.0,0.0,0.0,64.04634831460675,8.513164830381095,20260128-132652_baseline_ro_scan_seed837777,baseline_ro_scan,1,1
6,30.0,35.0,714,142.8,712,2,0,6,0.4509803921568627,0.0,1,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024,20260128-132652_baseline_ro_scan_seed837777,baseline_ro_scan,1,1
7,35.0,40.0,708,141.6,708,0,0,6,0.4533898305084746,0.0,0,0.0,0,0.0,0.0,0.0,64.11864406779661,8.513866547296647,20260128-132652_baseline_ro_scan_seed837777,baseline_ro_scan,1,1
8,40.0,45.0,720,144.0,716,4,0,6,0.4472222222222222,0.0,1,0.0,0,0.0,0.0,0.0,64.00277777777778,8.51191929365689,20260128-132652_baseline_ro_scan_seed837777,baseline_ro_scan,1,1
9,45.0,50.0,708,141.6,708,0,0,6,0.4533898305084746,0.0,0,0.0,0,0.0,0.0,0.0,64.11864406779661,8.513866547296647,20260128-132652_baseline_ro_scan_seed837777,baseline_ro_scan,1,1
10,50.0,55.0,712,142.4,712,0,0,6,0.4522471910112359,0.0,0,0.0,0,0.0,0.0,0.0,64.12078651685393,8.513836421810486,20260128-132652_baseline_ro_scan_seed837777,baseline_ro_scan,1,1
11,55.0,60.0,714,142.8,712,2,0,6,0.4495798319327731,0.0,1,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024,20260128-132652_baseline_ro_scan_seed837777,baseline_ro_scan,1,1
1,5.0,10.0,718,143.6,714,4,0,6,0.4484679665738161,0.0,1,0.0,0,0.0,0.0,0.0,64.02646239554318,8.511870886072984,20260128-132757_baseline_ro_scan_seed678183,baseline_ro_scan,1,1
2,10.0,15.0,716,143.2,714,2,0,6,0.4483240223463687,0.0,1,0.0,0,0.0,0.0,0.0,64.04888268156425,8.513158489461038,20260128-132757_baseline_ro_scan_seed678183,baseline_ro_scan,1,1
3,15.0,20.0,714,142.8,712,2,0,6,0.4495798319327731,0.0,1,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024,20260128-132757_baseline_ro_scan_seed678183,baseline_ro_scan,1,1
4,20.0,25.0,714,142.8,714,0,0,6,0.4509803921568627,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883,20260128-132757_baseline_ro_scan_seed678183,baseline_ro_scan,1,1
5,25.0,30.0,710,142.0,710,0,0,6,0.452112676056338,0.0,0,0.0,0,0.0,0.0,0.0,64.09436619718309,8.514170248522719,20260128-132757_baseline_ro_scan_seed678183,baseline_ro_scan,1,1
6,30.0,35.0,722,144.4,718,4,0,6,0.4473684210526316,0.0,1,0.0,0,0.0,0.0,0.0,64.02908587257618,8.51187773639131,20260128-132757_baseline_ro_scan_seed678183,baseline_ro_scan,1,1
7,35.0,40.0,718,143.6,714,4,0,6,0.447075208913649,0.0,1,0.0,0,0.0,0.0,0.0,64.02646239554318,8.511870886072984,20260128-132757_baseline_ro_scan_seed678183,baseline_ro_scan,1,1
8,40.0,45.0,712,142.4,712,0,0,6,0.4522471910112359,0.0,0,0.0,0,0.0,0.0,0.0,64.09550561797752,8.514157543582073,20260128-132757_baseline_ro_scan_seed678183,baseline_ro_scan,1,1
9,45.0,50.0,714,142.8,714,0,0,6,0.4509803921568627,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883,20260128-132757_baseline_ro_scan_seed678183,baseline_ro_scan,1,1
10,50.0,55.0,718,143.6,716,2,0,6,0.447075208913649,0.0,1,0.0,0,0.0,0.0,0.0,64.07520891364902,8.512970500306283,20260128-132757_baseline_ro_scan_seed678183,baseline_ro_scan,1,1
11,55.0,60.0,708,141.6,708,0,0,6,0.4519774011299435,0.0,0,0.0,0,0.0,0.0,0.0,64.11864406779661,8.513866547296647,20260128-132757_baseline_ro_scan_seed678183,baseline_ro_scan,1,1
1,5.0,10.0,716,143.2,714,2,0,6,0.4497206703910614,0.0,1,0.0,0,0.0,0.0,0.0,64.07402234636872,8.512977016031375,20260128-132902_baseline_ro_scan_seed319538,baseline_ro_scan,1,1
2,10.0,15.0,716,143.2,716,0,0,6,0.4497206703910614,0.0,0,0.0,0,0.0,0.0,0.0,64.09776536312849,8.51413189548838,20260128-132902_baseline_ro_scan_seed319538,baseline_ro_scan,1,1
3,15.0,20.0,720,144.0,716,4,0,6,0.4486111111111111,0.0,1,0.0,0,0.0,0.0,0.0,64.02777777777777,8.511874421820304,20260128-132902_baseline_ro_scan_seed319538,baseline_ro_scan,1,1
4,20.0,25.0,708,141.6,708,0,0,6,0.4519774011299435,0.0,0,0.0,0,0.0,0.0,0.0,64.11864406779661,8.513866547296647,20260128-132902_baseline_ro_scan_seed319538,baseline_ro_scan,1,1
5,25.0,30.0,716,143.2,714,2,0,6,0.4497206703910614,0.0,1,0.0,0,0.0,0.0,0.0,64.04888268156425,8.513158489461038,20260128-132902_baseline_ro_scan_seed319538,baseline_ro_scan,1,1
6,30.0,35.0,720,144.0,716,4,0,6,0.4458333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.02777777777777,8.511874421820304,20260128-132902_baseline_ro_scan_seed319538,baseline_ro_scan,1,1
7,35.0,40.0,712,142.4,710,2,0,6,0.4522471910112359,0.0,1,0.0,0,0.0,0.0,0.0,64.07162921348315,8.512989654127452,20260128-132902_baseline_ro_scan_seed319538,baseline_ro_scan,1,1
8,40.0,45.0,728,145.6,722,6,0,6,0.4423076923076923,0.0,1,0.0,0,0.0,0.0,0.0,63.96016483516483,8.510485192666053,20260128-132902_baseline_ro_scan_seed319538,baseline_ro_scan,1,1
9,45.0,50.0,714,142.8,712,2,0,6,0.4495798319327731,0.0,1,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024,20260128-132902_baseline_ro_scan_seed319538,baseline_ro_scan,1,1
10,50.0,55.0,708,141.6,708,0,0,6,0.4519774011299435,0.0,0,0.0,0,0.0,0.0,0.0,64.11864406779661,8.513866547296647,20260128-132902_baseline_ro_scan_seed319538,baseline_ro_scan,1,1
11,55.0,60.0,722,144.4,716,6,0,6,0.4445983379501385,0.0,1,0.0,0,0.0,0.0,0.0,63.95567867036011,8.510428808269618,20260128-132902_baseline_ro_scan_seed319538,baseline_ro_scan,1,1
1,5.0,10.0,162,32.4,70,92,0,6,0.2839506172839506,0.0,1,0.0,0,0.0,0.0,0.0,59.67283950617284,6.996322002797922,20260128-133200_baseline_write_inj_seed917403,baseline_write_inj,2,1
2,10.0,15.0,160,32.0,68,92,0,6,0.2875,0.0,1,0.0,0,0.0,0.0,0.0,59.6125,6.954303973080278,20260128-133200_baseline_write_inj_seed917403,baseline_write_inj,2,1
3,15.0,20.0,162,32.4,68,94,0,6,0.2839506172839506,0.0,1,0.0,0,0.0,0.0,0.0,59.45679012345679,6.850339061115735,20260128-133200_baseline_write_inj_seed917403,baseline_write_inj,2,1
4,20.0,25.0,170,34.0,74,96,0,6,0.2705882352941176,0.0,1,0.0,0,0.0,0.0,0.0,59.48823529411764,6.880696130389302,20260128-133200_baseline_write_inj_seed917403,baseline_write_inj,2,1
5,25.0,30.0,164,32.8,70,94,0,6,0.2804878048780488,0.0,1,0.0,0,0.0,0.0,0.0,59.51829268292683,6.895095960505589,20260128-133200_baseline_write_inj_seed917403,baseline_write_inj,2,1
6,30.0,35.0,160,32.0,68,92,0,6,0.2875,0.0,1,0.0,0,0.0,0.0,0.0,59.6125,6.954303973080278,20260128-133200_baseline_write_inj_seed917403,baseline_write_inj,2,1
